UniqueCount	AmbigCount
0	641
36	1158
0	1112
0	1090
0	1158
231	0
0	0
0	0
5	265
35	265
30	1503
0	1450
3	1497
10827	0
197	7697
8	0
1584	0
1	482
0	500
5	487
9	485
0	507
3	438
2	497
0	0
887	0
168	426
1	426
3	34
0	32
2	34
0	0
361	0
2166	0
3	2185
2	2181
2	2214
1630	0
86	0
240	11
4	10
3	4
2189	0
0	10430
60	10120
0	9397
1	156
0	162
0	153
0	169
0	152
0	158
0	167
0	157
129	0
345	0
2025	0
78	0
0	2395
0	2411
0	2413
0	2393
0	2806
0	2982
0	2987
0	2811
7	7110
14	7062
0	5550
0	7960
235	7947
0	7696
0	59
34	76
43	0
691	280
21	433
6	433
0	0
0	0
10748	1
0	0
579	0
0	0
369	4
1	0
0	209
1	190
0	220
0	937
0	965
3	1038
0	994
80	1088
2	1101
6	1124
3	1091
0	1142
4	1084
0	1122
84	3486
594	0
5	0
780	0
2600	0
785	0
2	2506
51	2506
4	1221
21	1221
0	1005
546	1005
27	404
1	404
1	0
305	174
1238	0
10	954
18	954
4	0
51	125
170	0
233	6
0	137
0	186
1	179
1	178
0	0
340	0
1014	291
49	6532
243	6533
1266	0
12	0
3828	0
0	610
0	620
0	632
10	619
35	0
1607	784
1009	0
2178	0
540	0
0	2
0	2
8	3
0	0
353	0
41	311
3	311
0	1953
1	1973
8	1906
6	1932
208	0
907	0
0	0
0	400
647	0
160	0
123	1647
0	1647
0	0
0	0
0	0
0	3
0	3
0	151
3	151
4	151
633	0
7646	0
0	1323
13	1323
0	480
323	867
9	867
426	0
270	0
495	0
339	0
0	0
60	0
3681	0
13904	0
1	2983
0	2904
0	3063
1	3038
4	3038
13	0
0	0
0	0
0	0
15	1021
0	1021
31	1020
7183	0
216	0
3754	0
0	0
4919	0
1884	0
1276	0
0	4302
0	4445
0	4290
0	4427
6	4362
0	0
4	1
0	0
0	0
0	0
0	59
1	59
0	520
0	564
182	1103
59	352
2	334
2	346
1	296
2	0
1534	0
0	1280
43	1280
0	485
24	485
895	2
0	1326
0	1406
4	1324
1294	0
84	1
2	374
1	371
0	390
2	0
329	0
7615	0
0	0
49	237
18	1
4222	0
2	0
1	0
986	20
9	3645
0	3755
71	3756
84	0
0	296
0	15
0	0
5	13
0	13
0	4
1	4
719	0
0	0
0	1
0	5
0	5
2	0
0	1441
191	1441
48	266
2	266
407	0
18	722
0	542
0	788
4	768
0	0
4	0
0	2
0	2
337	82
4	0
14	0
0	56
0	90
0	88
0	91
0	92
0	0
0	0
0	0
9	52
0	50
21	25
3	0
24	0
686	0
0	0
1	24154
1976	24224
11	0
3886	0
11	373
15	373
0	7199
480	7199
2	3422
32	3533
33	3533
1739	0
116	1429
0	1429
2	1270
0	0
1	553
24	540
19	0
457	8
10	0
0	13
1	14
0	14
0	0
356	4268
0	4268
0	133
0	133
3	132
0	205
0	244
0	229
13	243
706	0
44	0
0	0
0	0
0	0
0	0
165	0
3	1133
0	1138
29	1138
0	207
2	207
0	0
0	0
0	251
28	0
0	3403
0	3843
32	3530
13	3719
5	1139
0	1159
14	1114
742	0
8	195
1	193
1	197
3	0
14	0
86	0
23	20
5	1230
74	1230
2721	1306
120	0
17	0
0	5
0	5
4291	175
1040	0
182	0
166	1379
0	815
4	938
770	0
1	0
27	1153
9	1153
86	1184
2464	262
1516	0
0	20
3	20
0	16
122	0
1175	0
3897	75
0	230
0	207
0	217
0	238
0	227
0	232
0	248
0	246
0	197
0	219
0	240
0	173
0	230
0	244
0	223
0	225
0	207
0	55
0	61
3	48
0	61
1	0
103	0
989	30
1897	0
0	0
15	1
2	0
0	252
1002	271
19	0
0	10210
2	9945
28	9408
21	10424
23	10670
40	1299
50	1300
29	1297
0	211
4	211
2	211
3	207
0	177
44	177
1	0
231	4257
2	4183
9	4224
171	5870
103	5870
0	15
0	444
5597	0
10	1
25	0
0	0
130	335
0	468
0	468
3	1313
0	1277
35	1314
33	0
24	0
0	0
914	5
0	0
0	0
213	0
135	0
576	0
0	0
0	0
344751	0
0	5
0	5
0	0
0	3162
149	3162
1315	0
3	20
19	10383
1	15063
1	14482
3	15766
1121	0
1	44859
2072	44859
1946	0
1885	0
1128	0
6	23871
0	22929
7	24879
0	480
24	549
1380	4
0	4763
846	4763
0	0
3	0
0	341
0	361
0	361
11	360
0	0
11	1397
30	1397
8	0
0	11
0	7
0	7
0	10
25	22
6131	2
0	217
132	224
3	1049
12	1076
52	1076
11	1922
95	1922
181	795
0	0
2	2496
0	2505
17	2495
1	2505
5	902
17	902
26	1
601	0
1	334
7	334
6	213
0	213
1854	0
0	567
1	618
0	598
0	626
9396	0
2660	0
50	1721
78	1721
3132	0
287	51
1747	448
0	0
0	0
0	0
1998	0
1	18
1	28
0	28
0	1333
0	1329
0	1333
2	434
2	434
13	0
20	364
0	364
0	2
0	3
0	3
5	1367
69	1367
0	0
0	0
0	0
0	453
0	454
63	452
5	3150
126	3150
1	0
0	208
1	167
3	204
1755	0
0	1527
81	0
0	89
2	89
5	0
91	0
22	0
68	0
4118	0
141	1053
1	1051
2	2
0	17
0	11
0	17
3797	0
0	58
2	58
113	0
0	0
0	0
248	1274
0	1274
0	0
272	31
1	19
0	2
980	0
0	136
44	136
42	0
0	838
59	838
1101	0
0	0
7	2761
113	2761
1377	0
0	523
14	523
1294	2549
8	2549
5	2161
0	2239
4	2223
0	0
5	261
790	0
1	0
5	741
0	733
0	748
27	772
0	775
0	729
15	741
0	781
0	701
0	0
7	0
5	4357
141	4357
0	0
0	200
28	238
134	1766
0	1738
9	275
0	275
0	1076
11	1146
4	1556
3	1577
6	1582
4	1554
1	1546
0	1615
6628	0
0	416
18	416
0	0
0	0
6	127
1	127
1	117
2403	0
1	29
0	29
0	0
0	0
2	819
0	879
0	879
0	715
38	715
13290	2
5975	231
5014	3
0	13
2	13
0	5
212	3994
0	3994
1	747
53	747
0	1639
8	1780
4	1433
4	1084
68	1084
0	0
529	0
2	315
0	298
11	315
0	315
3	29
0	29
0	2941
19	4072
76	4081
0	337
0	303
5	324
900	0
127	0
49	0
0	0
56197	124181
1	124176
0	0
500	0
0	2049
1	2021
0	2087
12	2020
5	1964
0	2087
7	2025
6	2047
0	24
0	24
1	32
0	32
3168	0
1530	31
0	0
2	10
13	2113
935	2113
1033	0
1899	1
307	0
0	581
1117	0
0	68
0	72
0	72
0	71
0	69
0	71
0	69
0	68
0	74
0	69
542	0
0	0
47	0
0	3
0	2
0	3
0	2
0	0
1	1
0	195
0	197
0	193
0	195
1	194
6	0
1364	0
0	612
0	616
11	551
1	589
1	17
2	17
2	0
0	916
61	916
413	0
0	0
312	0
3	577
0	526
0	572
6	3170
70	3170
0	0
60	0
66	1123
0	0
2372	0
315	0
133	3
27	746
0	671
1	748
248	0
5088	4273
0	0
5	526
0	526
12	209
2	209
1000	0
18	397
1	374
4	393
9	0
46	0
1	97
0	97
7	0
1178	0
13	1501
5	1471
0	1526
0	0
8502	0
0	299
30	315
0	315
0	508
0	477
0	434
0	497
0	428
0	434
0	467
0	431
0	445
1	503
0	511
0	498
175	2545
0	2178
0	0
67	4918
298	4918
0	618
82	0
85	0
0	0
0	973
408	973
0	0
0	0
0	0
0	0
0	0
16	950
40	950
0	0
19	281
14	263
4	278
2	1597
0	1537
59	1601
5	1578
37	1548
8	12584
0	12097
0	13222
0	12535
0	12565
5	12787
2	12139
0	12604
0	0
65	546
0	546
65	1788
5	1791
8	1775
2	98
13	98
0	263
0	259
0	264
0	246
0	265
0	308
0	297
0	271
0	262
0	242
0	259
0	289
0	302
0	260
0	287
0	237
0	256
0	267
0	297
0	291
0	246
0	291
0	279
0	287
0	253
0	283
0	286
16333	3443
21	675
12	675
266	0
0	0
85	0
0	135
7	109
0	109
6	2857
0	2972
99	2971
0	2972
4	0
17	77
0	77
0	4458
0	4346
11	4409
0	4410
1	9
3	9
0	5
0	2033
13	2033
308	0
80	2463
96	2463
588	0
73	3050
8	3050
1	0
0	0
2672	6
55	2849
78	2849
2710	0
89	1
148	0
3	0
0	2
0	2
27	937
3	937
0	941
0	879
0	937
1	857
1	923
0	885
0	889
0	882
36	928
2	862
2551	0
1527	0
0	0
0	112
0	0
587	85
1913	0
1	354
0	509
0	574
11	533
8437	25074
655	0
0	89
0	90
0	93
0	90
1	312
21	784
4	785
2956	3
0	313
3	319
0	178
11	190
0	209
0	178
634	0
1	3378
5	3346
3	3471
0	3222
14379	0
29	1660
16	1660
0	151
7	152
0	146
0	0
1	488
0	488
1	0
0	0
0	0
662	84
898	0
21	3873
2338	3873
0	263
0	274
4	274
48	0
2560	0
1545	0
2	110
0	111
0	116
1371	58
0	193
0	213
1	222
0	222
0	0
0	0
1	1246
0	1287
0	1243
780	0
13	0
0	0
151	1528
2	1527
0	9
0	9
3	637
5	637
2219	3
0	0
0	0
0	0
0	20461
587	20461
9	606
0	606
0	8
452	0
474	19
0	204
16	209
0	200
0	209
1	204
51	0
0	19
5	470
0	19
2298	0
417	5
5	1443
10	1443
1551	26
4	0
1	995
0	995
31	2
168	0
0	53
0	53
0	39
1859	2531
5	2531
536	1560
0	1552
1111	0
967	0
145	1
179	0
3	56
21	57
9	146
0	146
151	0
0	16
1	16
0	130
8	80
230	0
4	0
3	416
0	416
0	417
1	420
0	3916
41	4131
8	4128
0	0
2358	0
60	97
21	960
5	869
0	554
0	977
1	4243
280	4259
1	4246
4	4222
1	119
5	119
0	114
4	801
1	801
0	6
0	6
0	6
0	6
2	742
15	741
7	85
0	934
0	932
2	874
0	935
0	2782
716	2782
5	0
13723	3
0	667
0	662
0	636
0	657
54	663
0	47
0	47
3	4
539	0
0	3
0	5
0	5
45	905
0	906
0	906
15	0
505	0
2	1058
40	1058
34	0
0	979
36	979
0	1067
1	1068
1	1112
103	0
0	162
2496	0
1	0
0	1
0	0
1	132
0	139
0	134
19	0
1	517
0	526
1191	5
2	0
816	0
0	291
31	291
0	186
22	186
0	0
0	0
3	167
5	167
161	620
0	620
0	0
0	1
1	560
4	560
0	0
1	0
8	0
0	83
0	83
22	393
0	393
201	2194
0	2199
50	776
0	776
4	0
826	284
2795	1
0	189
0	222
0	223
0	211
2	214
0	172
0	183
217	0
0	2567
0	2533
3	2580
5	2538
3	1978
10	707
1	1862
67	1945
1	1888
89	326
0	308
0	0
0	0
477	0
2	1623
6	0
233	0
0	0
665	2
358	11
995	1
7	0
199	0
85	0
2	158
0	158
0	158
267	40
3722	0
0	351
0	361
0	361
0	361
0	361
0	0
1428	0
4061	0
1302	605
0	3570
204	3570
0	3570
71	57
4045	0
24	0
0	137
0	128
0	64
0	137
1908	1
1	0
0	229
1660	1
0	0
0	837
8	840
0	840
39	836
4556	0
1117	0
0	159
15	161
1	0
5	302
46	302
2	0
327	10
0	2
0	2
346	0
0	38
2	38
102	1721
0	1721
118	0
556	0
1	2
21	0
0	0
367	0
3172	0
0	2869
6	2880
1	2712
0	2945
217	0
0	0
0	0
0	17
1	20
2	20
64	0
3	1527
25	1527
0	0
17	449
0	449
2	0
4	175
83	175
0	0
501	11
0	924
70	924
1132	61
261	20
0	0
116	19
0	2
446	0
0	96
0	96
496	968
4	968
0	47
35	47
111	0
0	0
710	0
0	2
209	0
0	11
1	11
117	0
75	2
704	0
0	0
0	2342
55	2342
0	0
0	0
0	0
0	1
1	1
0	0
812	18
289	0
2767	0
0	0
0	65
0	62
0	66
0	0
6	171
4	171
0	177
0	0
409	1
784	6
2619	0
8	93
2546	0
132	0
1	0
0	129
5	129
101	0
824	0
18	73
3	73
0	3722
1	3685
57	3722
7760	9
0	0
10	0
666	12
142	2786
5	2786
22	17224
1	18324
0	18324
0	1162
2	1144
0	1206
169	7
323	0
9	701
32	701
502	0
2	950
49	1148
1	1126
623	52796
1	52796
0	0
1	20
0	20
220	0
0	0
0	2672
125	2672
0	3672
0	2180
0	3732
73	2127
7	2127
0	546
169	546
0	0
103	0
2	242
9	242
0	0
0	155
0	155
0	0
0	13
3	13
812	3
13	0
15	226
0	226
0	18
0	17
0	20
1	15
0	0
175	0
0	1
0	1
0	0
2365	0
0	416
13	416
4860	20
36	1960
64	1958
28	1724
10	593
1	597
9	590
4	0
2483	0
1990	0
445	4205
0	4156
1	4202
8	533
30	533
0	0
58	1406
0	1510
6	1396
0	1091
0	1549
0	1130
89	0
2836	0
164	0
3164	0
4	33
0	33
418	30
0	0
146	1319
2	1319
4332	0
7	0
534	0
0	1726
12	1726
925	0
432	0
0	88
19	90
0	86
1	7
1	7
0	3577
680	3577
18	5842
0	4612
0	5842
0	6055
1290	0
129	2854
0	2854
0	0
0	0
3	0
344	0
0	0
30	0
1	2
23	17
4	1609
384	1610
504	0
0	0
638	3
126	0
4	1367
2	1418
0	1490
10	1424
988	0
0	1709
1	1879
0	1880
0	1705
0	1843
0	1847
94	0
6	0
1591	0
0	1419
1	1379
23	1376
0	1419
195	0
69	1271
0	1271
0	936
165	0
0	1023
0	1020
0	1004
0	1007
0	1039
0	1042
0	0
1217	0
0	0
0	0
32	4093
6	4093
1	3643
463	0
2	8236
41	8269
1	321
0	197
1	212
1521	0
1	2240
317	2240
0	0
0	0
1058	0
603	0
31	558
1	342
6	597
2	56
1	49
0	56
1	71
0	71
1	0
3764	0
0	0
0	20
0	19
0	20
0	20
0	20
17	110
0	110
1	100
0	101
0	0
57	0
15353	0
926	3
2011	0
4009	0
0	18
0	0
0	0
1	25
3	24
1519	0
0	12
0	12
0	12
0	0
1514	2
0	0
4	0
1	0
0	222
12	222
1862	274
0	0
2	295
0	295
736	0
0	0
0	0
0	0
7	187
5	104
26	187
0	0
35	335
35	336
0	336
638	0
4	0
2353	0
261	0
213	0
0	1565
0	1567
3	1566
11	1557
0	1595
0	1545
0	1597
0	3541
0	3517
0	3616
0	1992
0	3639
0	3621
0	3606
0	3522
0	3507
0	423
10	422
0	384
0	417
0	380
0	0
3335	0
5068	114
0	0
80	49
179	1277
59	610
30	610
17	44
1	873
0	860
0	875
0	783
10	2837
0	2811
8	2542
0	0
0	0
727	0
293	0
38	0
0	1224
0	1291
2	2229
0	1267
2	1334
170	2320
0	3409
102	3409
5385	0
0	6
1	6
320	761
0	761
32	283
0	283
0	51
5	51
0	11
0	11
0	6266
333	6266
553	0
72798	0
221	0
0	121
12	121
0	469
27	540
0	381
0	400
0	386
0	1255
0	1257
0	1037
0	687
0	1251
0	961
0	1253
6	1230
0	6147
0	6177
0	6118
0	6175
76	6100
0	6102
0	6151
504	0
6	185
0	185
8	4184
6	4184
278	4189
3	555
0	570
2	555
0	544
0	560
15	1882
13	1882
69	0
0	1042
21	1042
33	1290
0	1290
286	0
2	831
29	831
0	0
32	990
28	990
0	0
1	0
389	0
7	1697
2	1706
6	1701
6	1707
4	32
2	32
479	0
0	228
453	1
456	46
3	0
4	1
3678	0
0	0
146	0
8919	0
3	127
0	127
0	0
3348	0
0	1443
0	1411
2	1451
1	3
1	3
124	61
757	0
105	0
2016	0
0	0
0	0
1036	0
1789	0
143	0
0	0
0	7
0	7
0	0
42	165
43	165
101	32
0	0
1	4401
0	4922
0	4406
0	4350
0	4401
3	4941
1	0
859	0
1	540
3	540
0	0
2	1729
41	1729
135	0
25588	0
4	242
0	242
0	1606
31	1606
0	0
3	0
0	4263
314	4280
0	4316
68	1
0	0
11	86
4020	0
502	0
5	28
0	28
2083	0
0	530
0	542
3	532
0	531
0	541
12	0
12	0
3	136
0	136
0	0
28022	6
27	758
1	758
565	0
0	661
21	846
0	680
1	846
0	945
0	945
0	944
0	956
0	947
4	944
0	954
0	956
1	932
0	953
0	0
1	6
2	621
52	621
61	0
0	761
0	769
0	771
0	744
0	752
37	633
0	756
0	758
0	688
0	763
1	701
25	757
1	221
14	221
1785	0
0	12
5	12
1	7
1130	14253
43	14253
1	0
115	4
3761	116
0	2752
77	2752
0	0
16	0
0	0
234	0
0	0
0	0
6	542
5	542
10	28
37	1094
0	1107
1	1090
1	0
0	0
0	0
1401	0
11299	0
4	2690
30	2695
3088	0
627	0
2207	0
12	165
0	165
920	0
53	1965
6	1965
277	1259
3	1258
2	1148
0	0
0	1
0	1
0	0
2	1342
0	1333
2	1243
0	106
0	93
0	106
14	926
28	921
0	938
1	899
0	0
0	0
0	0
0	1
2014	0
0	600
80	600
462	2
0	0
3	142
0	130
1	132
0	132
0	142
0	0
32	0
196	0
87	0
23	0
20	131
0	131
1	172
12	172
0	0
0	1759
0	1659
0	1759
0	1659
980	0
0	1938
4	2299
9	2206
61	0
226	0
266	0
0	0
0	99
1932	0
0	2884
80	2884
965	24
12	0
0	0
2	0
1	424
20	424
1548	7670
116	7670
6	7644
115	8
0	157
2	7
0	7
130	0
0	0
0	433
33	433
0	824
47	824
0	1139
0	1113
8	1139
11	1135
18	262
14	262
160	0
181	0
400	0
1908	0
4959	3505
341	0
4	0
4	538
46	790
12	753
89	388
0	388
0	1439
0	1404
0	1264
0	1341
1	436
5	436
0	564
0	557
0	578
0	581
0	559
4	566
376	0
32	1390
31	1400
19	1324
28	1366
7	4
212	3
0	0
0	0
579	0
568	0
60	81
92	86
0	0
0	1
0	1
308	0
508	0
1693	13
70	0
3423	2
0	6
0	6
1	306
20	284
180	3
0	0
759	0
2777	0
2154	10
1964	158
0	0
0	0
216	0
3	40
0	40
132	0
4	1
15	293
2	293
4	0
0	268
0	274
1	254
0	272
0	274
0	274
0	261
0	274
0	267
0	222
0	0
0	0
460	0
80	1404
6	1404
0	0
0	0
1283	0
2365	0
4901	462
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	405
5	501
0	501
1038	0
4409	556
0	812
20	812
419	0
25	636
479	671
20	671
1	99
0	102
1	103
640	0
1	891
18	891
52	0
33	0
1409	0
0	2993
9	2941
4	2973
0	0
2	0
14949	3993
5198	0
0	5
0	5
22	0
5978	0
63	1621
0	1621
0	5106
1	5363
91	5363
74	0
0	962
0	407
1	400
0	383
41	439
0	413
6	260
1	260
503	2
3236	0
0	0
337	0
0	356
20	356
31	3485
98	3485
97	0
0	0
0	764
6	764
0	762
59	760
2	2
0	2
2	5326
359	5328
0	72
0	87
0	87
0	87
10	453
4	448
392	0
1	28
13	28
0	15
1	15
0	15
107	33
130	0
2	26
10	31
2	0
3	99
4	99
14	949
11	959
0	625
11	959
1800	2
9	17854
876	17854
708	195
1	0
0	5140
208	5140
9	701
0	0
0	68
0	0
0	0
32	158
0	158
4	222
0	197
0	233
0	161
654	71
297	1
488	0
238	0
591	0
1	1
409	0
128	0
38	2
2	2205
89	2205
0	0
9	12
1	448
6	546
7	507
2005	0
32	205
0	205
236	0
0	0
73	0
1420	44
38	695
1	695
0	6
0	6
1492	0
255	0
384	0
0	0
0	2715
2	2901
0	2558
0	2935
367	0
200	0
2229	0
26	0
1136	4
2	506
13	506
0	318
0	13110
374	13110
11	862
17	862
0	7546
24	5551
0	6396
15	966
1	964
42	933
0	127
0	23
0	0
1	0
0	5
0	4
0	3
1229	10
4	0
0	0
0	0
28	0
0	171
0	168
2	163
39	609
3	609
0	12631
668	12631
360	540
13	0
5	1
1	4932
1	4935
1075	4930
1	4945
0	1
69	3443
33	3443
292	24
0	0
5683	0
729	0
98	37
789	1004
0	1004
0	66
1	66
0	66
1087	23
0	0
328	74
415	0
0	0
1942	0
1	313
0	612
0	615
0	641
0	651
0	623
3	623
1	19735
33	18454
0	19668
4	0
0	163
7	162
2	164
5242	0
6	412
44	412
0	394
54	394
912	0
846	0
1	58
0	53
436	0
0	0
0	0
26	0
13	1419
85	1419
579	0
0	293
0	318
5	286
1346	9
1242	0
4	803
0	408
0	408
0	209
0	200
0	212
1	188
0	207
0	0
900	0
0	2
0	0
10	1564
0	1608
17	1504
0	1612
249	0
617	0
969	510
1976	1700
12	0
9	0
789	0
28	0
0	0
0	1
0	0
0	0
504	0
6359	2408
1875	517
0	0
6	0
0	0
0	0
0	0
0	0
37	9613
35	9675
75	9741
0	9597
5	8752
0	0
741	0
0	1439
423	1439
236	2
81	0
2	126
77	126
0	0
0	0
7	0
0	1
0	1
0	1
0	1
153	3638
0	3613
8	3638
3	1460
9	1429
6	1522
0	1208
25	1004
8	1004
8	10464
246	10464
2	10464
1	703
43	1249
342	239
20	239
0	0
6250	0
12756	0
51	0
199	3
12	3514
220	3514
6	1398
36	1398
0	0
629	0
2735	322
1	5
0	8
0	12
0	9
669	0
945	0
0	0
0	0
0	0
0	5
2	5
366	0
897	0
2243	0
46	1286
76	1286
1	1202
0	1154
2	1119
2	979
0	1236
5	1150
0	0
148	0
2059	6
299	0
16	3650
0	3656
5	3371
54	3645
21	0
214	718
28	718
259	0
2	669
0	669
2734	0
1	0
1	0
413	0
1	0
128	515
0	515
0	0
8	233
0	233
0	1743
15	0
0	8219
0	8766
963	8765
3	354
4	350
2	349
0	0
15	391
4	391
322	0
0	8
0	8
1	558
22	558
0	519
251	0
21	21
3	19
0	0
40	338
68	338
46	0
0	1034
5	1032
0	1067
3	1033
0	1067
0	1045
13	0
4051	0
5	2790
231	2790
87	3495
1	3502
3	3502
0	5
0	5
25	2459
0	2459
0	0
0	86
0	86
0	0
1	1359
247	0
33	410
3	410
11	0
2	2
233	5008
0	4256
0	5008
14	4891
0	4545
24	2361
72	2361
0	0
0	121
0	1671
0	1655
0	1476
0	1668
0	1658
973	25
3	418
1	674
2	361
1	714
0	446
171	0
208	2260
9	2260
0	0
0	0
535	0
3	160
7	160
17	574
13	574
189	0
68	0
2	1272
0	1196
0	1266
0	1190
301	26
10	0
38	1626
174	1626
